model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V15,"[0, 0.5, 1]",3.2999577605934,"[80.40583386176284, 19.59416613823716]","[82.78481012658227, 17.21518987341772]","[69.00630914826499, 74.11003236245955]","[68.80733944954129, 82.35294117647058]"
V15,"[0, 0.55, 1]",2.619671790907823,"[81.99112238427394, 18.008877615726064]","[83.0379746835443, 16.962025316455694]","[69.1415313225058, 73.94366197183099]","[68.90243902439023, 82.08955223880598]"
V15,"[0, 0.6, 1]",2.7516944551177005,"[82.81547241597971, 17.184527584020294]","[84.05063291139241, 15.949367088607595]","[69.14241960183767, 74.16974169741697]","[68.97590361445783, 82.53968253968253]"
V15,"[0, 0.65, 1]",2.7521385962219065,"[83.3861762840837, 16.613823715916297]","[84.81012658227847, 15.18987341772152]","[68.97338403041825, 75.19083969465649]","[68.95522388059702, 83.33333333333334]"
V15,"[0, 0.7, 1]",2.402751602249293,"[85.03487634749524, 14.965123652504756]","[85.82278481012658, 14.177215189873419]","[69.27665920954512, 74.15254237288136]","[69.32153392330383, 82.14285714285714]"
V15,"[0, 0.75, 1]",2.676667118828749,"[86.17628408370324, 13.823715916296766]","[87.84810126582279, 12.151898734177214]","[69.31567328918322, 74.31192660550458]","[69.7406340057637, 81.25]"
V15,"[0, 0.8, 1]",2.3975811106216747,"[88.33227647431833, 11.667723525681675]","[89.36708860759494, 10.632911392405063]","[69.49030868628859, 73.91304347826086]","[69.97167138810198, 80.95238095238095]"
V15,"[0, 0.85, 1]",4.33556345555657,"[94.16613823715916, 5.833861762840837]","[94.9367088607595, 5.063291139240507]","[70.03367003367003, 69.56521739130434]","[70.39999999999999, 85.0]"
V15,"[0, 0.9, 1]",3.757028720119723,"[95.94166138237159, 4.058338617628408]","[96.70886075949367, 3.2911392405063293]","[69.9272967614012, 71.875]","[70.68062827225131, 84.61538461538461]"
V16,"[0, 0.45, 1]",1.7695006659794212,"[8.370323398858591, 91.62967660114141]","[8.860759493670885, 91.13924050632912]","[64.39393939393939, 70.51903114186851]","[60.0, 72.22222222222221]"
V16,"[0, 0.5, 1]",1.561750022405639,"[8.687381103360812, 91.31261889663918]","[8.860759493670885, 91.13924050632912]","[64.23357664233576, 70.55555555555556]","[60.0, 72.22222222222221]"
V16,"[0, 0.55, 1]",1.594647343384759,"[8.941027266962587, 91.05897273303741]","[8.860759493670885, 91.13924050632912]","[64.53900709219859, 70.54317548746518]","[60.0, 72.22222222222221]"
V16,"[0, 0.6, 1]",1.5774626539100294,"[9.575142675967026, 90.42485732403297]","[9.113924050632912, 90.88607594936708]","[64.90066225165563, 70.54698457223]","[61.111111111111114, 72.14484679665738]"
V16,"[0, 0.65, 1]",0.5213010168070347,"[10.145846544071022, 89.85415345592898]","[9.873417721518987, 90.12658227848101]","[64.375, 70.64220183486239]","[64.1025641025641, 71.91011235955057]"
V16,"[0, 0.7, 1]",1.0815642986532903,"[11.477488902980342, 88.52251109701966]","[11.89873417721519, 88.10126582278481]","[65.74585635359117, 70.55873925501433]","[63.829787234042556, 72.12643678160919]"
V16,"[0, 0.75, 1]",2.0325053764688956,"[16.233354470513632, 83.76664552948637]","[18.9873417721519, 81.0126582278481]","[67.578125, 70.47691143073429]","[66.66666666666666, 72.1875]"
V16,"[0, 0.8, 1]",1.4086958451472744,"[93.08814204185161, 6.911857958148383]","[93.92405063291139, 6.075949367088607]","[69.141689373297, 81.65137614678899]","[70.61994609164421, 79.16666666666666]"
V16,"[0, 0.85, 1]",5.504010828061862,"[97.65377298668358, 2.346227013316424]","[98.73417721518987, 1.2658227848101267]","[69.8051948051948, 78.37837837837837]","[71.28205128205128, 60.0]"
V16,"[0, 0.9, 1]",8.894909943194957,"[97.90741915028536, 2.092580849714648]","[98.9873417721519, 1.0126582278481013]","[69.75388601036269, 81.81818181818183]","[71.35549872122762, 50.0]"
V17,"[0, 0.45, 1]",2.8687162098124674,"[1.2682308180088777, 98.73176918199113]","[1.0126582278481013, 98.9873417721519]","[40.0, 70.39177906229929]","[50.0, 71.35549872122762]"
V17,"[0, 0.5, 1]",2.8687162098124674,"[1.2682308180088777, 98.73176918199113]","[1.0126582278481013, 98.9873417721519]","[40.0, 70.39177906229929]","[50.0, 71.35549872122762]"
V17,"[0, 0.55, 1]",3.365302723313338,"[1.3316423589093214, 98.66835764109068]","[1.0126582278481013, 98.9873417721519]","[38.095238095238095, 70.4370179948586]","[50.0, 71.35549872122762]"
V17,"[0, 0.6, 1]",2.698298181297967,"[1.3950538998097652, 98.60494610019023]","[1.0126582278481013, 98.9873417721519]","[40.909090909090914, 70.41800643086816]","[50.0, 71.35549872122762]"
V17,"[0, 0.65, 1]",5.518395336980572,"[1.4584654407102093, 98.54153455928979]","[1.2658227848101267, 98.73417721518987]","[39.130434782608695, 70.46332046332047]","[60.0, 71.28205128205128]"
V17,"[0, 0.7, 1]",5.518395336980572,"[1.4584654407102093, 98.54153455928979]","[1.2658227848101267, 98.73417721518987]","[39.130434782608695, 70.46332046332047]","[60.0, 71.28205128205128]"
V17,"[0, 0.75, 1]",0.8731489366469001,"[6.658211794546608, 93.3417882054534]","[6.329113924050633, 93.67088607594937]","[69.52380952380952, 70.04076086956522]","[68.0, 71.35135135135135]"
V17,"[0, 0.8, 1]",2.6033108180357187,"[23.145212428662017, 76.85478757133798]","[21.518987341772153, 78.48101265822784]","[65.75342465753424, 71.28712871287128]","[61.1764705882353, 73.87096774193549]"
V17,"[0, 0.85, 1]",1.1517529668793927,"[65.69435637285986, 34.30564362714014]","[66.83544303797468, 33.164556962025316]","[68.05019305019306, 73.75231053604436]","[69.31818181818183, 74.80916030534351]"
V17,"[0, 0.9, 1]",2.4859162647489734,"[89.72733037412809, 10.272669625871908]","[91.64556962025317, 8.354430379746836]","[69.54063604240282, 74.07407407407408]","[71.27071823204419, 69.6969696969697]"
V18,"[0, 0.45, 1]",5.033799877594322,"[1.2048192771084338, 98.79518072289156]","[1.0126582278481013, 98.9873417721519]","[68.42105263157895, 70.02567394094994]","[50.0, 71.35549872122762]"
V18,"[0, 0.5, 1]",3.1138200912660206,"[1.9023462270133165, 98.09765377298667]","[2.0253164556962027, 97.9746835443038]","[73.33333333333333, 69.94182288299935]","[62.5, 71.31782945736434]"
V18,"[0, 0.55, 1]",1.6951073935087089,"[3.0437539632213064, 96.9562460367787]","[3.5443037974683547, 96.45569620253166]","[66.66666666666666, 70.11118378024854]","[71.42857142857143, 71.12860892388451]"
V18,"[0, 0.6, 1]",3.9070145409330985,"[4.882688649334179, 95.11731135066583]","[5.5696202531645564, 94.43037974683544]","[71.42857142857143, 69.93333333333334]","[59.09090909090909, 71.84986595174263]"
V18,"[0, 0.65, 1]",3.468442308894053,"[7.228915662650602, 92.7710843373494]","[6.329113924050633, 93.67088607594937]","[70.17543859649122, 69.99316473000684]","[60.0, 71.89189189189189]"
V18,"[0, 0.7, 1]",5.148044601132805,"[9.448319594166138, 90.55168040583385]","[9.620253164556962, 90.37974683544304]","[69.79865771812081, 70.02801120448179]","[52.63157894736842, 73.10924369747899]"
V18,"[0, 0.75, 1]",4.055423769384209,"[11.60431198478123, 88.39568801521877]","[12.151898734177214, 87.84810126582279]","[70.49180327868852, 69.9426111908178]","[58.333333333333336, 72.91066282420749]"
V18,"[0, 0.8, 1]",3.028778280761276,"[13.379835129993658, 86.62016487000635]","[13.41772151898734, 86.58227848101265]","[69.66824644549763, 70.05856515373353]","[60.37735849056604, 72.80701754385966]"
V18,"[0, 0.85, 1]",3.1537727733482335,"[19.59416613823716, 80.40583386176284]","[19.49367088607595, 80.50632911392405]","[71.19741100323624, 69.71608832807571]","[62.33766233766234, 73.27044025157232]"
V18,"[0, 0.9, 1]",3.269197898951278,"[21.623335447051364, 78.37666455294864]","[20.759493670886076, 79.24050632911393]","[71.26099706744868, 69.66019417475728]","[63.41463414634146, 73.1629392971246]"
V19,"[0, 0.45, 1]",2.2086030431112054,"[51.42675967025999, 48.57324032974002]","[54.43037974683544, 45.56962025316456]","[67.32429099876695, 72.84595300261097]","[67.44186046511628, 75.55555555555556]"
V19,"[0, 0.5, 1]",2.8506483307713193,"[54.09004438807863, 45.90995561192137]","[57.72151898734177, 42.278481012658226]","[67.5263774912075, 72.92817679558011]","[67.10526315789474, 76.64670658682635]"
V19,"[0, 0.55, 1]",3.1480899502804824,"[56.30944831959417, 43.69055168040583]","[60.75949367088608, 39.24050632911392]","[67.56756756756756, 73.14949201741655]","[67.5, 76.77419354838709]"
V19,"[0, 0.6, 1]",3.0866995170439147,"[59.5434369055168, 40.456563094483194]","[63.037974683544306, 36.9620253164557]","[68.15761448349308, 72.72727272727273]","[67.46987951807229, 77.3972602739726]"
V19,"[0, 0.65, 1]",3.447720953688533,"[62.20672162333545, 37.79327837666455]","[65.0632911392405, 34.93670886075949]","[68.50152905198776, 72.48322147651007]","[66.9260700389105, 78.98550724637681]"
V19,"[0, 0.7, 1]",3.107127193873101,"[64.29930247305009, 35.7006975269499]","[67.08860759493672, 32.91139240506329]","[68.14595660749507, 73.35701598579041]","[67.16981132075472, 79.23076923076923]"
V19,"[0, 0.75, 1]",2.079979982826278,"[66.96258719086873, 33.03741280913126]","[69.11392405063292, 30.886075949367086]","[68.08712121212122, 73.89635316698656]","[68.13186813186813, 77.8688524590164]"
V19,"[0, 0.8, 1]",2.7424707943096163,"[68.48446417247939, 31.51553582752061]","[72.15189873417721, 27.848101265822784]","[67.96296296296296, 74.44668008048289]","[68.77192982456141, 77.27272727272727]"
V19,"[0, 0.85, 1]",2.0730086829633807,"[74.82561826252378, 25.17438173747622]","[77.72151898734178, 22.278481012658226]","[68.72881355932203, 73.80352644836272]","[70.03257328990227, 75.0]"
V19,"[0, 0.9, 1]",1.6039320226733977,"[78.12301838934687, 21.87698161065314]","[79.74683544303798, 20.253164556962027]","[69.23701298701299, 72.7536231884058]","[70.15873015873015, 75.0]"
V20,"[0, 0.45, 1]",2.9139629677070333,"[15.091946734305644, 84.90805326569436]","[18.48101265822785, 81.51898734177216]","[61.76470588235294, 71.47124719940254]","[65.75342465753424, 72.36024844720497]"
V20,"[0, 0.5, 1]",2.7236749555375432,"[16.80405833861763, 83.19594166138236]","[20.0, 80.0]","[63.39622641509434, 71.34146341463415]","[67.08860759493672, 72.15189873417721]"
V20,"[0, 0.55, 1]",2.4335193778783095,"[18.76981610653139, 81.2301838934686]","[22.278481012658226, 77.72151898734178]","[63.51351351351351, 71.50663544106168]","[64.77272727272727, 72.9641693811075]"
V20,"[0, 0.6, 1]",2.5130299490280237,"[21.623335447051364, 78.37666455294864]","[24.30379746835443, 75.69620253164557]","[62.4633431085044, 72.0873786407767]","[66.66666666666666, 72.5752508361204]"
V20,"[0, 0.65, 1]",2.1747237381481463,"[24.730500951173113, 75.26949904882689]","[27.088607594936708, 72.9113924050633]","[63.84615384615384, 72.03032855939342]","[67.28971962616822, 72.56944444444444]"
V20,"[0, 0.7, 1]",1.2991280024488985,"[29.169308814204186, 70.83069118579581]","[30.37974683544304, 69.62025316455697]","[65.65217391304347, 71.79946284691137]","[67.5, 72.72727272727273]"
V20,"[0, 0.75, 1]",1.1498703009155893,"[33.03741280913126, 66.96258719086873]","[33.67088607594937, 66.32911392405063]","[65.25911708253359, 72.34848484848484]","[68.42105263157895, 72.51908396946564]"
V20,"[0, 0.8, 1]",1.550594657300227,"[36.715282181357004, 63.28471781864299]","[36.9620253164557, 63.037974683544306]","[65.11226252158895, 72.84569138276554]","[69.86301369863014, 71.8875502008032]"
V20,"[0, 0.85, 1]",2.7092980350686755,"[40.77362079898542, 59.22637920101459]","[42.025316455696206, 57.974683544303794]","[65.6298600311042, 73.01927194860814]","[71.6867469879518, 70.74235807860262]"
V20,"[0, 0.9, 1]",2.2971280050432963,"[49.08053265694357, 50.91946734305643]","[48.60759493670886, 51.392405063291136]","[67.05426356589147, 72.85180572851806]","[72.39583333333334, 69.95073891625616]"
V21,"[0, 0.45, 1]",0.6870281540946372,"[16.67723525681674, 83.32276474318327]","[16.70886075949367, 83.29113924050633]","[63.49809885931559, 71.3089802130898]","[65.15151515151516, 72.3404255319149]"
V21,"[0, 0.5, 1]",1.7302831325598103,"[21.75015852885225, 78.24984147114775]","[22.025316455696203, 77.9746835443038]","[65.88921282798835, 71.15072933549432]","[62.06896551724138, 73.7012987012987]"
V21,"[0, 0.55, 1]",2.21915062116555,"[69.4990488268865, 30.500951173113506]","[68.10126582278481, 31.89873417721519]","[69.7992700729927, 70.47817047817048]","[72.86245353159852, 67.46031746031747]"
V21,"[0, 0.6, 1]",2.6346328741300358,"[73.24032974001268, 26.759670259987317]","[70.88607594936708, 29.11392405063291]","[69.6969696969697, 70.85308056872039]","[72.5, 67.82608695652173]"
V21,"[0, 0.65, 1]",1.2952542800173141,"[75.64996829422955, 24.35003170577045]","[74.17721518987341, 25.82278481012658]","[69.32103939647946, 72.13541666666666]","[70.98976109215018, 71.56862745098039]"
V21,"[0, 0.7, 1]",1.4129823668753385,"[77.67913760304376, 22.320862396956244]","[75.9493670886076, 24.050632911392405]","[69.38775510204081, 72.1590909090909]","[71.0, 71.57894736842105]"
V21,"[0, 0.75, 1]",1.5589699274394642,"[79.39124920735574, 20.608750792644262]","[77.21518987341773, 22.78481012658228]","[69.32907348242811, 72.61538461538461]","[70.81967213114754, 72.22222222222221]"
V21,"[0, 0.8, 1]",1.7177244089239583,"[84.84464172479392, 15.155358275206087]","[82.53164556962025, 17.468354430379744]","[69.95515695067265, 70.29288702928869]","[71.47239263803681, 69.56521739130434]"
V21,"[0, 0.85, 1]",1.459716090687098,"[86.04946100190234, 13.950538998097652]","[85.31645569620252, 14.683544303797468]","[69.93367722918202, 70.45454545454545]","[70.62314540059347, 74.13793103448276]"
V21,"[0, 0.9, 1]",1.6850881128986095,"[87.69816106531388, 12.301838934686113]","[86.83544303797468, 13.164556962025317]","[69.92046276211136, 70.61855670103093]","[70.55393586005832, 75.0]"
V22,"[0, 0.45, 1]",0.7511718312444486,"[65.7577679137603, 34.242232086239696]","[66.07594936708861, 33.92405063291139]","[68.2738669238187, 73.33333333333333]","[69.34865900383141, 74.6268656716418]"
V22,"[0, 0.5, 1]",1.233176123776862,"[67.72352568167406, 32.27647431832594]","[68.86075949367088, 31.139240506329113]","[68.53932584269663, 73.0844793713163]","[69.48529411764706, 74.79674796747967]"
V22,"[0, 0.55, 1]",1.2688310811832242,"[70.32339885859227, 29.676601141407737]","[71.39240506329114, 28.607594936708864]","[68.71055004508565, 73.07692307692307]","[69.50354609929079, 75.22123893805309]"
V22,"[0, 0.6, 1]",1.5377163272247856,"[72.5428027901078, 27.457197209892197]","[73.9240506329114, 26.075949367088608]","[68.88111888111888, 72.97921478060047]","[69.52054794520548, 75.72815533980582]"
V22,"[0, 0.65, 1]",0.8097398112127152,"[74.69879518072288, 25.301204819277107]","[75.44303797468355, 24.556962025316455]","[68.67572156196944, 73.93483709273183]","[70.13422818791946, 74.22680412371135]"
V22,"[0, 0.7, 1]",1.048871541433721,"[76.85478757133798, 23.145212428662017]","[77.9746835443038, 22.025316455696203]","[68.15181518151815, 76.16438356164383]","[69.8051948051948, 75.86206896551724]"
V22,"[0, 0.75, 1]",0.49251496489513613,"[79.96195307545973, 20.038046924540268]","[80.0, 20.0]","[68.67565424266455, 75.31645569620254]","[69.9367088607595, 75.9493670886076]"
V22,"[0, 0.8, 1]",0.8317292154042377,"[83.44958782498415, 16.550412175015854]","[83.54430379746836, 16.455696202531644]","[69.07294832826749, 74.71264367816092]","[70.0, 76.92307692307693]"
V22,"[0, 0.85, 1]",1.5560937562795414,"[86.04946100190234, 13.950538998097652]","[87.0886075949367, 12.91139240506329]","[69.49152542372882, 73.18181818181819]","[70.34883720930233, 76.47058823529412]"
V22,"[0, 0.9, 1]",0.8420194863324721,"[92.07355738744451, 7.926442612555486]","[92.15189873417722, 7.848101265822785]","[70.11019283746556, 68.8]","[71.15384615384616, 70.96774193548387]"
V23,"[0, 0.45, 1]",1.4735492376364103,"[45.212428662016485, 54.78757133798351]","[43.291139240506325, 56.708860759493675]","[66.7601683029453, 72.68518518518519]","[67.83625730994152, 73.66071428571429]"
V23,"[0, 0.5, 1]",1.817553128829882,"[52.06087507926442, 47.93912492073558]","[50.37974683544304, 49.62025316455696]","[67.23507917174177, 73.01587301587301]","[66.33165829145729, 76.0204081632653]"
V23,"[0, 0.55, 1]",1.8381568343293377,"[58.33861762840837, 41.661382371591635]","[58.734177215189874, 41.265822784810126]","[68.3695652173913, 72.29832572298326]","[66.8103448275862, 77.30061349693251]"
V23,"[0, 0.6, 1]",2.0881376936869813,"[62.587190868738105, 37.41280913126189]","[65.0632911392405, 34.93670886075949]","[68.28774062816616, 72.88135593220339]","[68.48249027237354, 76.08695652173914]"
V23,"[0, 0.65, 1]",3.6117362159276025,"[65.12365250475587, 34.87634749524414]","[68.86075949367088, 31.139240506329113]","[68.93865628042843, 72.0]","[68.01470588235294, 78.04878048780488]"
V23,"[0, 0.7, 1]",4.037649418392478,"[66.58211794546608, 33.417882054533926]","[70.63291139240506, 29.367088607594937]","[69.23809523809524, 71.5370018975332]","[68.10035842293907, 78.44827586206897]"
V23,"[0, 0.75, 1]",3.67987012909348,"[67.46987951807229, 32.53012048192771]","[71.39240506329114, 28.607594936708864]","[69.17293233082707, 71.73489278752436]","[68.43971631205675, 77.87610619469027]"
V23,"[0, 0.8, 1]",3.809214988661547,"[68.29422954977807, 31.705770450221944]","[71.89873417721519, 28.10126582278481]","[69.35933147632312, 71.39999999999999]","[68.30985915492957, 78.37837837837837]"
V23,"[0, 0.85, 1]",1.6203794004063345,"[82.11794546607483, 17.882054533925174]","[84.05063291139241, 15.949367088607595]","[70.03861003861005, 69.8581560283688]","[71.08433734939759, 71.42857142857143]"
V23,"[0, 0.9, 1]",2.3726769303804174,"[84.4007609384908, 15.599239061509195]","[87.34177215189874, 12.658227848101266]","[69.64688204357627, 71.95121951219512]","[71.30434782608695, 70.0]"
V24,"[0, 0.45, 1]",1.9890486233561324,"[19.27710843373494, 80.72289156626506]","[19.746835443037973, 80.25316455696202]","[60.85526315789473, 72.19167321288296]","[56.41025641025641, 74.76340694006309]"
V24,"[0, 0.5, 1]",1.7991882849838072,"[19.784400760938492, 80.2155992390615]","[20.0, 80.0]","[61.21794871794872, 72.17391304347827]","[56.9620253164557, 74.68354430379746]"
V24,"[0, 0.55, 1]",1.9294756202159862,"[20.038046924540268, 79.96195307545973]","[20.759493670886076, 79.24050632911393]","[61.07594936708861, 72.24425059476606]","[57.3170731707317, 74.76038338658148]"
V24,"[0, 0.6, 1]",2.16918924851859,"[20.355104629042486, 79.64489537095751]","[21.518987341772153, 78.48101265822784]","[61.37071651090342, 72.21337579617835]","[57.647058823529406, 74.83870967741936]"
V24,"[0, 0.65, 1]",2.093044523588591,"[20.735573874445148, 79.26442612555485]","[21.518987341772153, 78.48101265822784]","[61.773700305810394, 72.16]","[57.647058823529406, 74.83870967741936]"
V24,"[0, 0.7, 1]",1.915628747495325,"[21.052631578947366, 78.94736842105263]","[21.518987341772153, 78.48101265822784]","[61.74698795180723, 72.20883534136546]","[57.647058823529406, 74.83870967741936]"
V24,"[0, 0.75, 1]",2.1700936940352706,"[21.36968928344959, 78.63031071655041]","[22.025316455696203, 77.9746835443038]","[62.01780415430267, 72.17741935483872]","[57.47126436781609, 75.0]"
V24,"[0, 0.8, 1]",2.419962178815794,"[22.003804692454025, 77.99619530754597]","[22.531645569620252, 77.46835443037975]","[61.67146974063401, 72.35772357723577]","[56.17977528089888, 75.49019607843137]"
V24,"[0, 0.85, 1]",2.1698814732378606,"[27.07672796448954, 72.92327203551046]","[27.848101265822784, 72.15189873417721]","[64.87119437939111, 71.91304347826087]","[60.909090909090914, 75.08771929824562]"
V24,"[0, 0.9, 1]",2.3365434398553626,"[28.344958782498413, 71.65504121750158]","[28.607594936708864, 71.39240506329114]","[65.32438478747203, 71.85840707964601]","[60.17699115044248, 75.53191489361703]"
V25,"[0, 0.45, 1]",1.1867004964159515,"[8.116677235256816, 91.88332276474318]","[6.329113924050633, 93.67088607594937]","[60.15625, 70.87646652864045]","[60.0, 71.89189189189189]"
V25,"[0, 0.5, 1]",1.1793837163779135,"[12.555485098287889, 87.44451490171211]","[10.886075949367088, 89.1139240506329]","[60.1010101010101, 71.42857142857143]","[60.46511627906976, 72.44318181818183]"
V25,"[0, 0.55, 1]",2.515687137809187,"[17.6284083703234, 82.3715916296766]","[13.924050632911392, 86.07594936708861]","[61.51079136690647, 71.82448036951502]","[63.63636363636363, 72.35294117647058]"
V25,"[0, 0.6, 1]",2.1858800815198354,"[23.398858592263792, 76.60114140773621]","[20.253164556962027, 79.74683544303798]","[63.143631436314365, 72.10264900662253]","[65.0, 72.6984126984127]"
V25,"[0, 0.65, 1]",2.7057003630852217,"[30.500951173113506, 69.4990488268865]","[26.582278481012654, 73.41772151898735]","[64.24116424116424, 72.53649635036497]","[62.857142857142854, 74.13793103448276]"
V25,"[0, 0.7, 1]",4.755816719035144,"[39.69562460367787, 60.30437539632213]","[34.177215189873415, 65.82278481012658]","[65.97444089456869, 72.66035751840168]","[61.48148148148148, 76.15384615384615]"
V25,"[0, 0.75, 1]",2.5869503393284656,"[51.363348129359544, 48.636651870640456]","[48.860759493670884, 51.13924050632911]","[67.03703703703704, 73.14211212516297]","[65.28497409326425, 76.73267326732673]"
V25,"[0, 0.8, 1]",3.0937018680424755,"[69.43563728598605, 30.56436271401395]","[70.63291139240506, 29.367088607594937]","[68.40182648401827, 73.65145228215768]","[66.66666666666666, 81.89655172413794]"
V25,"[0, 0.85, 1]",2.3636100856347366,"[96.06848446417247, 3.9315155358275207]","[96.70886075949367, 3.2911392405063293]","[69.7029702970297, 77.41935483870968]","[70.68062827225131, 84.61538461538461]"
V25,"[0, 0.9, 1]",7.715097902609212,"[97.59036144578313, 2.4096385542168677]","[98.22784810126582, 1.7721518987341773]","[69.98050682261209, 71.05263157894737]","[70.61855670103093, 100.0]"
V26,"[0, 0.45, 1]",2.547481501062334,"[32.84717818642993, 67.15282181357007]","[29.11392405063291, 70.88607594936708]","[64.28571428571429, 72.80453257790369]","[66.95652173913044, 72.85714285714285]"
V26,"[0, 0.5, 1]",2.037701595566192,"[35.89093214965124, 64.10906785034877]","[33.164556962025316, 66.83544303797468]","[64.48763250883393, 73.09594460929773]","[67.17557251908397, 73.10606060606061]"
V26,"[0, 0.55, 1]",2.002705175590526,"[39.8858592263792, 60.1141407736208]","[36.708860759493675, 63.29113924050633]","[65.65977742448331, 72.8902953586498]","[66.20689655172414, 74.0]"
V26,"[0, 0.6, 1]",2.312902979659352,"[45.40266328471782, 54.59733671528218]","[41.77215189873418, 58.22784810126582]","[66.89944134078212, 72.59001161440186]","[66.66666666666666, 74.34782608695653]"
V26,"[0, 0.65, 1]",2.2179072208927177,"[55.358275206087505, 44.64172479391249]","[52.40506329113924, 47.59493670886076]","[68.04123711340206, 72.44318181818183]","[67.6328502415459, 75.0]"
V26,"[0, 0.7, 1]",2.287299678508411,"[78.44007609384907, 21.559923906150917]","[81.77215189873418, 18.227848101265824]","[69.36135812449474, 72.35294117647058]","[70.58823529411765, 73.61111111111111]"
V26,"[0, 0.75, 1]",2.434045205841769,"[89.1566265060241, 10.843373493975903]","[89.62025316455696, 10.379746835443038]","[69.98577524893315, 70.17543859649122]","[72.03389830508475, 63.41463414634146]"
V26,"[0, 0.8, 1]",1.4965079764518356,"[90.1712111604312, 9.828788839568801]","[90.88607594936708, 9.113924050632912]","[70.042194092827, 69.6774193548387]","[71.58774373259052, 66.66666666666666]"
V26,"[0, 0.85, 1]",10.617459776512284,"[97.65377298668358, 2.346227013316424]","[97.9746835443038, 2.0253164556962027]","[70.12987012987013, 64.86486486486487]","[72.09302325581395, 25.0]"
V26,"[0, 0.9, 1]",9.367630603777306,"[97.90741915028536, 2.092580849714648]","[98.22784810126582, 1.7721518987341773]","[70.14248704663213, 63.63636363636363]","[71.90721649484536, 28.57142857142857]"
V27,"[0, 0.45, 1]",1.8983379808024026,"[90.55168040583385, 9.448319594166138]","[91.13924050632912, 8.860759493670885]","[69.25770308123249, 77.18120805369128]","[70.0, 82.85714285714286]"
V27,"[0, 0.5, 1]",1.9211066601256364,"[90.61509194673431, 9.384908053265695]","[91.39240506329114, 8.60759493670886]","[69.27921623512945, 77.02702702702703]","[70.08310249307479, 82.35294117647058]"
V27,"[0, 0.55, 1]",1.7854263612337937,"[90.74191502853519, 9.258084971464807]","[91.64556962025317, 8.354430379746836]","[69.2522711390636, 77.3972602739726]","[70.1657458563536, 81.81818181818183]"
V27,"[0, 0.6, 1]",1.7905101921553301,"[90.74191502853519, 9.258084971464807]","[91.89873417721519, 8.10126582278481]","[69.2522711390636, 77.3972602739726]","[70.24793388429752, 81.25]"
V27,"[0, 0.65, 1]",1.7905101921553301,"[90.74191502853519, 9.258084971464807]","[91.89873417721519, 8.10126582278481]","[69.2522711390636, 77.3972602739726]","[70.24793388429752, 81.25]"
V27,"[0, 0.7, 1]",1.7924066931880058,"[90.80532656943564, 9.194673430564363]","[91.89873417721519, 8.10126582278481]","[69.27374301675978, 77.24137931034483]","[70.24793388429752, 81.25]"
V27,"[0, 0.75, 1]",1.6386867460429717,"[90.86873811033608, 9.13126188966392]","[91.89873417721519, 8.10126582278481]","[69.22540125610607, 77.77777777777779]","[70.24793388429752, 81.25]"
V27,"[0, 0.8, 1]",1.641506372487669,"[91.05897273303741, 8.941027266962587]","[92.15189873417722, 7.848101265822785]","[69.28969359331477, 77.30496453900709]","[70.32967032967034, 80.64516129032258]"
V27,"[0, 0.85, 1]",2.4644320767158137,"[95.56119213696893, 4.438807863031072]","[96.45569620253166, 3.5443037974683547]","[69.9402786994028, 71.42857142857143]","[70.86614173228347, 78.57142857142857]"
V27,"[0, 0.9, 1]",1.9610577905879218,"[95.75142675967025, 4.2485732403297405]","[96.45569620253166, 3.5443037974683547]","[69.86754966887418, 73.13432835820896]","[70.86614173228347, 78.57142857142857]"
V28,"[0, 0.45, 1]",2.5438760317422977,"[30.437539632213063, 69.56246036778694]","[29.620253164556964, 70.37974683544303]","[66.45833333333333, 71.5587967183227]","[61.53846153846154, 75.17985611510791]"
V28,"[0, 0.5, 1]",2.552785033588248,"[31.388712745719722, 68.61128725428028]","[29.873417721518987, 70.12658227848101]","[65.85858585858585, 71.90388170055454]","[61.86440677966102, 75.09025270758123]"
V28,"[0, 0.55, 1]",2.4053318168125815,"[32.59353202282816, 67.40646797717184]","[30.886075949367086, 69.11392405063292]","[65.56420233463035, 72.15428033866415]","[62.295081967213115, 75.0915750915751]"
V28,"[0, 0.6, 1]",2.106400526062221,"[33.60811667723526, 66.39188332276474]","[31.645569620253166, 68.35443037974683]","[65.28301886792453, 72.39732569245463]","[63.2, 74.81481481481481]"
V28,"[0, 0.65, 1]",1.9095204855755181,"[34.812935954343686, 65.18706404565631]","[32.65822784810127, 67.34177215189874]","[64.84517304189436, 72.76264591439688]","[63.565891472868216, 74.81203007518798]"
V28,"[0, 0.7, 1]",2.5135135948864047,"[36.2714013950539, 63.72859860494609]","[33.164556962025316, 66.83544303797468]","[65.03496503496503, 72.83582089552239]","[63.358778625954194, 75.0]"
V28,"[0, 0.75, 1]",2.7041774965836236,"[38.36398224476854, 61.63601775523146]","[34.68354430379747, 65.31645569620254]","[65.6198347107438, 72.7366255144033]","[64.23357664233576, 74.8062015503876]"
V28,"[0, 0.8, 1]",2.703367379711473,"[44.13443246670894, 55.86556753329106]","[40.25316455696203, 59.74683544303797]","[67.52873563218391, 71.96367763904654]","[66.66666666666666, 74.15254237288136]"
